# Time Energy
1.139062500000000089e+00 1.244382469840309841e-01
1.146093750000000133e+00 1.244344745361821991e-01
1.153124999999999956e+00 1.244306956896335803e-01
1.160156250000000000e+00 1.244269103938072663e-01
1.167187500000000044e+00 1.244231185979353255e-01
1.174218750000000089e+00 1.244193202510589791e-01
1.181250000000000133e+00 1.244155153020275739e-01
1.188281249999999956e+00 1.244117036994977221e-01
1.195312500000000000e+00 1.244078853919325101e-01
1.202343750000000044e+00 1.244040603276004575e-01
1.209375000000000089e+00 1.244002284545747683e-01
1.216406250000000133e+00 1.243963897207323033e-01
1.223437499999999956e+00 1.243925440737528587e-01
1.230468750000000000e+00 1.243886914611180561e-01
1.237500000000000044e+00 1.243848318301106620e-01
1.244531250000000089e+00 1.243809651278136030e-01
1.251562500000000133e+00 1.243770913011091606e-01
1.258593749999999956e+00 1.243732102966779857e-01
1.265625000000000000e+00 1.243693220609982941e-01
1.272656250000000044e+00 1.243654265403450199e-01
1.279687500000000089e+00 1.243615236807888436e-01
1.286718750000000133e+00 1.243576134281953738e-01
1.293749999999999956e+00 1.243536957282242728e-01
1.300781250000000000e+00 1.243497705263284236e-01
1.307812500000000044e+00 1.243458377677529869e-01
1.314843750000000089e+00 1.243418973975345954e-01
1.321875000000000133e+00 1.243379493605005076e-01
1.328906249999999956e+00 1.243339936012676783e-01
1.335937500000000000e+00 1.243300300642419809e-01
1.342968750000000044e+00 1.243260586936172085e-01
1.350000000000000089e+00 1.243220794333744356e-01
1.357031250000000133e+00 1.243180922272809352e-01
1.364062499999999956e+00 1.243140970188894856e-01
1.371093750000000000e+00 1.243100937515374677e-01
1.378125000000000044e+00 1.243060823683460603e-01
1.385156250000000089e+00 1.243020628122192967e-01
1.392187500000000133e+00 1.242980350258433703e-01
1.399218749999999956e+00 1.242939989516856220e-01
1.406250000000000000e+00 1.242899545319937765e-01
1.413281250000000044e+00 1.242859017087952628e-01
1.420312500000000089e+00 1.242818404238961033e-01
1.427343750000000133e+00 1.242777706188803039e-01
1.434374999999999956e+00 1.242736922351089651e-01
1.441406250000000000e+00 1.242696052137193946e-01
1.448437500000000044e+00 1.242655094956242878e-01
1.455468750000000089e+00 1.242614050215110483e-01
1.462500000000000133e+00 1.242572917318408715e-01
1.469531249999999956e+00 1.242531695668478986e-01
1.476562500000000000e+00 1.242490384665384806e-01
1.483593750000000044e+00 1.242448983706904014e-01
1.490625000000000089e+00 1.242407492188518925e-01
1.497656250000000133e+00 1.242365909503410915e-01
1.504687499999999956e+00 1.242324235042449876e-01
1.511718750000000000e+00 1.242282468194189360e-01
1.518750000000000044e+00 1.242240608344856168e-01
1.525781250000000089e+00 1.242198654878342023e-01
1.532812500000000133e+00 1.242156607176198996e-01
1.539843749999999956e+00 1.242114464617628811e-01
1.546875000000000000e+00 1.242072226579476191e-01
1.553906250000000044e+00 1.242029892436221084e-01
1.560937500000000089e+00 1.241987461559971584e-01
1.567968750000000133e+00 1.241944933320454497e-01
1.574999999999999956e+00 1.241902307085010482e-01
1.582031250000000000e+00 1.241859582218584335e-01
1.589062500000000044e+00 1.241816758083718886e-01
1.596093750000000089e+00 1.241773834040545421e-01
1.603125000000000133e+00 1.241730809446780354e-01
1.610156249999999956e+00 1.241687683657713426e-01
1.617187500000000000e+00 1.241644456026202992e-01
1.624218750000000044e+00 1.241601125902668523e-01
1.631250000000000089e+00 1.241557692635083254e-01
1.638281250000000133e+00 1.241514155568965855e-01
1.645312499999999956e+00 1.241470514047375989e-01
1.652343750000000000e+00 1.241426767410904741e-01
1.659375000000000044e+00 1.241382914997669062e-01
1.666406250000000089e+00 1.241338956143304278e-01
1.673437500000000133e+00 1.241294890180957150e-01
1.680468749999999956e+00 1.241250716441278934e-01
1.687500000000000000e+00 1.241206434252420943e-01
1.694531250000000044e+00 1.241162042940023302e-01
1.701562500000000089e+00 1.241117541827213427e-01
1.708593750000000133e+00 1.241072930234594779e-01
1.715624999999999956e+00 1.241028207480244505e-01
1.722656250000000000e+00 1.240983372879703450e-01
1.729687500000000044e+00 1.240938425745972268e-01
1.736718750000000089e+00 1.240893365389504621e-01
1.743750000000000133e+00 1.240848191118199273e-01
1.750781249999999956e+00 1.240802902237396338e-01
1.757812500000000000e+00 1.240757498049869095e-01
1.764843750000000044e+00 1.240711977855819270e-01
1.771875000000000089e+00 1.240666340952870789e-01
1.778906250000000133e+00 1.240620586636062422e-01
1.785937499999999956e+00 1.240574714197844736e-01
1.792968750000000000e+00 1.240528722928071759e-01
1.800000000000000044e+00 1.240482612113996408e-01
1.807031250000000089e+00 1.240436381040264657e-01
1.814062500000000133e+00 1.240390028988910265e-01
1.821093749999999956e+00 1.240343555239347972e-01
1.828125000000000000e+00 1.240296959068370175e-01
1.835156250000000044e+00 1.240250239750139705e-01
1.842187500000000089e+00 1.240203396556185667e-01
1.849218750000000133e+00 1.240156428755396917e-01
1.856249999999999956e+00 1.240109335614018871e-01
1.863281250000000000e+00 1.240062116395646841e-01
1.870312500000000044e+00 1.240014770361221319e-01
1.877343750000000089e+00 1.239967296769023536e-01
1.884375000000000133e+00 1.239919694874670186e-01
1.891406249999999956e+00 1.239871963931108156e-01
1.898437500000000000e+00 1.239824103188611470e-01
1.905468750000000044e+00 1.239776111894774352e-01
1.912500000000000089e+00 1.239727989294509419e-01
1.919531250000000133e+00 1.239679734630040053e-01
1.926562499999999956e+00 1.239631347140897760e-01
1.933593750000000000e+00 1.239582826063918286e-01
1.940625000000000044e+00 1.239534170633235510e-01
1.947656250000000089e+00 1.239485380080279919e-01
1.954687500000000133e+00 1.239436453633770696e-01
1.961718749999999956e+00 1.239387390519715998e-01
1.968750000000000000e+00 1.239338189961404907e-01
1.975781250000000044e+00 1.239288851179405626e-01
1.982812500000000089e+00 1.239239373391561733e-01
1.989843750000000133e+00 1.239189755812987181e-01
1.996874999999999956e+00 1.239139997656063530e-01
2.003906250000000000e+00 1.239090098130435774e-01
2.010937500000000266e+00 1.239040056443008603e-01
2.017968750000000089e+00 1.238989871797943482e-01
2.024999999999999911e+00 1.238939543396653797e-01
2.032031250000000178e+00 1.238889070437802498e-01
2.039062500000000000e+00 1.238838452117298206e-01
2.046093750000000266e+00 1.238787687628292167e-01
2.053125000000000089e+00 1.238736776161175196e-01
2.060156249999999911e+00 1.238685716903572542e-01
2.067187500000000178e+00 1.238634509040343334e-01
2.074218750000000000e+00 1.238583151753574613e-01
2.081250000000000266e+00 1.238531644222580358e-01
2.088281250000000089e+00 1.238479985623897744e-01
2.095312499999999911e+00 1.238428175131282699e-01
2.102343750000000178e+00 1.238376211915709485e-01
2.109375000000000000e+00 1.238324095145364595e-01
2.116406250000000266e+00 1.238271823985645365e-01
2.123437500000000089e+00 1.238219397599156918e-01
2.130468749999999911e+00 1.238166815145709115e-01
2.137500000000000178e+00 1.238114075782312806e-01
2.144531250000000000e+00 1.238061178663177331e-01
2.151562500000000266e+00 1.238008122939708022e-01
2.158593750000000089e+00 1.237954907760502044e-01
2.165624999999999911e+00 1.237901532271344918e-01
2.172656250000000178e+00 1.237847995615210805e-01
2.179687500000000000e+00 1.237794296932254734e-01
2.186718750000000266e+00 1.237740435359812458e-01
2.193750000000000089e+00 1.237686410032396572e-01
2.200781249999999911e+00 1.237632220081693463e-01
2.207812500000000178e+00 1.237577864636559000e-01
2.214843750000000000e+00 1.237523342823015765e-01
2.221875000000000266e+00 1.237468653764251525e-01
2.228906250000000089e+00 1.237413796580611736e-01
2.235937499999999911e+00 1.237358770389600654e-01
2.242968750000000178e+00 1.237303574305871900e-01
2.250000000000000000e+00 1.237248207441231235e-01
2.257031250000000266e+00 1.237192668904628645e-01
2.264062500000000089e+00 1.237136957802152937e-01
2.271093749999999911e+00 1.237081073237032980e-01
2.278125000000000178e+00 1.237025014309627441e-01
2.285156250000000000e+00 1.236968780117425198e-01
2.292187500000000266e+00 1.236912369755036600e-01
2.299218750000000089e+00 1.236855782314192631e-01
2.306249999999999911e+00 1.236799016883736724e-01
2.313281250000000178e+00 1.236742072549621430e-01
2.320312500000000000e+00 1.236684948394902450e-01
2.327343750000000266e+00 1.236627643499731838e-01
2.334375000000000089e+00 1.236570156941354942e-01
2.341406249999999911e+00 1.236512487794101667e-01
2.348437500000000178e+00 1.236454635129381752e-01
2.355468750000000000e+00 1.236396598015676307e-01
2.362500000000000266e+00 1.236338375518532817e-01
2.369531250000000089e+00 1.236279966700557231e-01
2.376562499999999911e+00 1.236221370621405080e-01
2.383593750000000178e+00 1.236162586337775093e-01
2.390625000000000000e+00 1.236103612903399762e-01
2.397656250000000266e+00 1.236044449369037845e-01
2.404687500000000089e+00 1.235985094782464377e-01
2.411718749999999911e+00 1.235925548188460399e-01
2.418750000000000178e+00 1.235865808628805046e-01
2.425781250000000000e+00 1.235805875142262089e-01
2.432812500000000266e+00 1.235745746764572717e-01
2.439843750000000089e+00 1.235685422528440547e-01
2.446874999999999911e+00 1.235624901463521080e-01
2.453906250000000178e+00 1.235564182596409488e-01
2.460937500000000000e+00 1.235503264950628399e-01
2.467968750000000266e+00 1.235442147546610414e-01
2.475000000000000089e+00 1.235380829401688529e-01
2.482031249999999911e+00 1.235319309530076848e-01
2.489062500000000178e+00 1.235257586942859198e-01
2.496093750000000000e+00 1.235195660647967486e-01
2.503125000000000266e+00 1.235133529650170037e-01
2.510156250000000089e+00 1.235071192951049945e-01
2.517187499999999911e+00 1.235008649548987869e-01
2.524218750000000178e+00 1.234945898439141349e-01
2.531250000000000000e+00 1.234882938613426351e-01
2.538281250000000266e+00 1.234819769060493677e-01
2.545312500000000089e+00 1.234756388765709811e-01
2.552343749999999911e+00 1.234692796711130691e-01
2.559375000000000178e+00 1.234628991875478254e-01
2.566406250000000000e+00 1.234564973234117680e-01
2.573437500000000266e+00 1.234500739759028659e-01
2.580468750000000089e+00 1.234436290418778198e-01
2.587499999999999911e+00 1.234371624178493970e-01
2.594531250000000178e+00 1.234306739999833091e-01
2.601562500000000000e+00 1.234241636840951867e-01
2.608593750000000266e+00 1.234176313656473178e-01
2.615625000000000089e+00 1.234110769397454427e-01
2.622656249999999911e+00 1.234045003011352282e-01
2.629687500000000178e+00 1.233979013441985906e-01
2.636718750000000000e+00 1.233912799629500040e-01
2.643750000000000266e+00 1.233846360510326701e-01
2.650781250000000089e+00 1.233779695017143269e-01
2.657812499999999911e+00 1.233712802078830995e-01
2.664843750000000178e+00 1.233645680620432672e-01
2.671875000000000000e+00 1.233578329563105175e-01
2.678906250000000266e+00 1.233510747824074771e-01
2.685937500000000089e+00 1.233442934316585915e-01
2.692968749999999911e+00 1.233374887949852394e-01
2.700000000000000178e+00 1.233306607629004598e-01
2.707031250000000000e+00 1.233238092255034418e-01
2.714062500000000266e+00 1.233169340724739743e-01
2.721093750000000089e+00 1.233100351930666028e-01
2.728124999999999911e+00 1.233031124761044262e-01
2.735156250000000178e+00 1.232961658099730740e-01
2.742187500000000000e+00 1.232891950826141003e-01
2.749218750000000266e+00 1.232822001815180590e-01
2.756250000000000089e+00 1.232751809937181059e-01
2.763281249999999911e+00 1.232681374057821161e-01
2.770312500000000178e+00 1.232610693038058286e-01
2.777343750000000000e+00 1.232539765734047277e-01
2.784375000000000266e+00 1.232468590997063823e-01
2.791406250000000089e+00 1.232397167673419947e-01
2.798437499999999911e+00 1.232325494604381289e-01
2.805468750000000178e+00 1.232253570626077044e-01
2.812500000000000000e+00 1.232181394569409755e-01
2.819531250000000266e+00 1.232108965259963024e-01
2.826562500000000089e+00 1.232036281517902704e-01
2.833593749999999911e+00 1.231963342157877672e-01
2.840625000000000178e+00 1.231890145988917135e-01
2.847656250000000000e+00 1.231816691814322517e-01
2.854687500000000266e+00 1.231742978431560054e-01
2.861718750000000089e+00 1.231669004632143238e-01
2.868749999999999911e+00 1.231594769201521111e-01
2.875781250000000178e+00 1.231520270918952525e-01
2.882812500000000000e+00 1.231445508557384716e-01
2.889843750000000266e+00 1.231370480883323681e-01
2.896875000000000089e+00 1.231295186656702900e-01
2.903906249999999911e+00 1.231219624630745246e-01
2.910937500000000178e+00 1.231143793551823518e-01
2.917968750000000000e+00 1.231067692159315830e-01
2.925000000000000266e+00 1.230991319185456151e-01
2.932031250000000089e+00 1.230914673355180400e-01
2.939062499999999911e+00 1.230837753385967265e-01
2.946093750000000178e+00 1.230760557987677639e-01
2.953125000000000000e+00 1.230683085862384202e-01
2.960156250000000266e+00 1.230605335704200859e-01
2.967187500000000089e+00 1.230527306199103443e-01
2.974218749999999911e+00 1.230448996024746666e-01
2.981250000000000178e+00 1.230370403850277738e-01
2.988281250000000000e+00 1.230291528336139861e-01
2.995312500000000266e+00 1.230212368133875578e-01
3.002343750000000089e+00 1.230132921885919578e-01
3.009374999999999911e+00 1.230053188225390115e-01
3.016406250000000178e+00 1.229973165775870569e-01
3.023437500000000000e+00 1.229892853151186571e-01
3.030468750000000266e+00 1.229812248955179099e-01
3.037500000000000089e+00 1.229731351781466475e-01
3.044531249999999911e+00 1.229650160213204141e-01
3.051562500000000178e+00 1.229568672822834580e-01
3.058593750000000000e+00 1.229486888171833353e-01
3.065625000000000266e+00 1.229404804810445839e-01
3.072656250000000089e+00 1.229322421277417449e-01
3.079687499999999911e+00 1.229239736099717595e-01
3.086718750000000178e+00 1.229156747792254367e-01
3.093750000000000000e+00 1.229073454857584485e-01
3.100781250000000266e+00 1.228989855785611041e-01
3.107812500000000089e+00 1.228905949053278324e-01
3.114843749999999911e+00 1.228821733124254023e-01
3.121875000000000178e+00 1.228737206448607400e-01
3.128906250000000000e+00 1.228652367462475525e-01
3.135937500000000266e+00 1.228567214587721612e-01
3.142968750000000089e+00 1.228481746231588068e-01
3.149999999999999911e+00 1.228395960786334840e-01
3.157031250000000178e+00 1.228309856628872626e-01
3.164062500000000000e+00 1.228223432120385955e-01
3.171093750000000266e+00 1.228136685605946965e-01
3.178125000000000089e+00 1.228049615414118362e-01
3.185156249999999911e+00 1.227962219856547910e-01
3.192187500000000178e+00 1.227874497227552375e-01
3.199218750000000000e+00 1.227786445803690785e-01
3.206250000000000266e+00 1.227698063843330051e-01
3.213281250000000089e+00 1.227609349586195053e-01
3.220312499999999911e+00 1.227520301252913726e-01
3.227343750000000178e+00 1.227430917044548819e-01
3.234375000000000000e+00 1.227341195142116204e-01
3.241406250000000266e+00 1.227251133706097896e-01
3.248437500000000089e+00 1.227160730875938993e-01
3.255468749999999911e+00 1.227069984769534605e-01
3.262500000000000178e+00 1.226978893482707500e-01
3.269531250000000000e+00 1.226887455088671447e-01
3.276562500000000266e+00 1.226795667637484155e-01
3.283593750000000089e+00 1.226703529155487860e-01
3.290624999999999911e+00 1.226611037644740748e-01
3.297656250000000178e+00 1.226518191082431319e-01
3.304687500000000000e+00 1.226424987420287327e-01
3.311718750000000266e+00 1.226331424583967100e-01
3.318750000000000089e+00 1.226237500472442815e-01
3.325781249999999911e+00 1.226143212957370443e-01
3.332812500000000178e+00 1.226048559882446792e-01
3.339843750000000000e+00 1.225953539062757947e-01
3.346875000000000266e+00 1.225858148284111881e-01
3.353906250000000089e+00 1.225762385302362756e-01
3.360937499999999911e+00 1.225666247842722989e-01
3.367968750000000178e+00 1.225569733599062572e-01
3.375000000000000000e+00 1.225472840233200605e-01
3.382031250000000266e+00 1.225375565374181019e-01
3.389062500000000089e+00 1.225277906617542739e-01
3.396093749999999911e+00 1.225179861524577640e-01
3.403125000000000178e+00 1.225081427621577262e-01
3.410156250000000000e+00 1.224982602399072446e-01
3.417187500000000266e+00 1.224883383311061863e-01
3.424218750000000089e+00 1.224783767774233895e-01
3.431249999999999911e+00 1.224683753167179340e-01
3.438281250000000178e+00 1.224583336829596775e-01
3.445312500000000000e+00 1.224482516061492221e-01
3.452343750000000266e+00 1.224381288122370487e-01
3.459375000000000089e+00 1.224279650230423871e-01
3.466406249999999911e+00 1.224177599561715180e-01
3.473437500000000178e+00 1.224075133249356018e-01
3.480468750000000000e+00 1.223972248382686201e-01
3.487500000000000266e+00 1.223868942006446636e-01
3.494531250000000089e+00 1.223765211119954288e-01
3.501562499999999911e+00 1.223661052676280475e-01
3.508593750000000178e+00 1.223556463581423892e-01
3.515625000000000000e+00 1.223451440693494874e-01
3.522656250000000266e+00 1.223345980821898549e-01
3.529687500000000089e+00 1.223240080726525902e-01
3.536718749999999911e+00 1.223133737116954001e-01
3.543750000000000178e+00 1.223026946651650376e-01
3.550781250000000000e+00 1.222919705937195178e-01
3.557812500000000266e+00 1.222812011527508042e-01
3.564843750000000089e+00 1.222703859923095215e-01
3.571874999999999911e+00 1.222595247570308907e-01
3.578906250000000178e+00 1.222486170860626054e-01
3.585937500000000000e+00 1.222376626129946520e-01
3.592968750000000266e+00 1.222266609657912256e-01
3.600000000000000089e+00 1.222156117667250325e-01
3.607031249999999911e+00 1.222045146323141318e-01
3.614062500000000178e+00 1.221933691732616095e-01
3.621093750000000000e+00 1.221821749943982210e-01
3.628125000000000266e+00 1.221709316946279489e-01
3.635156250000000089e+00 1.221596388668772099e-01
3.642187499999999911e+00 1.221482960980475319e-01
3.649218750000000178e+00 1.221369029689719499e-01
3.656250000000000000e+00 1.221254590543755514e-01
3.663281250000000266e+00 1.221139639228397689e-01
3.670312500000000089e+00 1.221024171367716959e-01
3.677343749999999911e+00 1.220908182523773311e-01
3.684375000000000178e+00 1.220791668196398172e-01
3.691406250000000000e+00 1.220674623823027050e-01
3.698437500000000266e+00 1.220557044778580458e-01
3.705468750000000089e+00 1.220438926375401051e-01
3.712499999999999911e+00 1.220320263863239607e-01
3.719531250000000178e+00 1.220201052429301797e-01
3.726562500000000000e+00 1.220081287198349490e-01
3.733593750000000266e+00 1.219960963232862849e-01
3.740625000000000089e+00 1.219840075533258350e-01
3.747656249999999911e+00 1.219718619038171470e-01
3.754687500000000178e+00 1.219596588624800998e-01
3.761718750000000000e+00 1.219473979109316486e-01
3.768750000000000266e+00 1.219350785247329400e-01
3.775781250000000089e+00 1.219227001734430188e-01
3.782812499999999911e+00 1.219102623206791414e-01
3.789843750000000178e+00 1.218977644241837355e-01
3.796875000000000000e+00 1.218852059358982304e-01
3.803906250000000266e+00 1.218725863020434508e-01
3.810937500000000089e+00 1.218599049632070053e-01
3.817968749999999911e+00 1.218471613544373916e-01
3.825000000000000178e+00 1.218343549053451658e-01
3.832031250000000000e+00 1.218214850402106475e-01
3.839062500000000266e+00 1.218085511780986618e-01
3.846093750000000089e+00 1.217955527329799836e-01
3.853124999999999911e+00 1.217824891138596377e-01
3.860156250000000178e+00 1.217693597249114579e-01
3.867187500000000000e+00 1.217561639656196959e-01
3.874218750000000266e+00 1.217429012309266811e-01
3.881250000000000089e+00 1.217295709113870444e-01
3.888281249999999911e+00 1.217161723933276873e-01
3.895312500000000178e+00 1.217027050590140935e-01
3.902343750000000000e+00 1.216891682868221081e-01
3.909375000000000266e+00 1.216755614514152817e-01
3.916406250000000089e+00 1.216618839239273220e-01
3.923437499999999911e+00 1.216481350721499155e-01
3.930468750000000178e+00 1.216343142607249628e-01
3.937500000000000000e+00 1.216204208513413515e-01
3.944531250000000266e+00 1.216064542029363094e-01
3.951562500000000089e+00 1.215924136719004345e-01
3.958593749999999911e+00 1.215782986122870973e-01
3.965625000000000178e+00 1.215641083760251179e-01
3.972656250000000000e+00 1.215498423131353978e-01
3.979687500000000266e+00 1.215354997719508695e-01
3.986718750000000089e+00 1.215210800993397622e-01
3.993749999999999911e+00 1.215065826409320870e-01
4.000781250000000178e+00 1.214920067413488292e-01
4.007812500000000000e+00 1.214773517444339701e-01
4.014843749999999822e+00 1.214626169934886063e-01
4.021875000000000533e+00 1.214478018315069546e-01
4.028906250000000355e+00 1.214329056014135932e-01
4.035937500000000178e+00 1.214179276463013685e-01
4.042968750000000000e+00 1.214028673096695654e-01
4.049999999999999822e+00 1.213877239356619397e-01
4.057031250000000533e+00 1.213724968693035422e-01
4.064062500000000355e+00 1.213571854567373348e-01
4.071093750000000178e+00 1.213417890454590170e-01
4.078125000000000000e+00 1.213263069845517267e-01
4.085156249999999822e+00 1.213107386249203251e-01
