# Time Enstrophy
1.135546875000000000e+01 7.566880196154507132e+00
1.135898437500000036e+01 7.561867461042503180e+00
1.136250000000000071e+01 7.556857400714905637e+00
1.136601562500000107e+01 7.551850128842703569e+00
1.136953124999999964e+01 7.546845760939358883e+00
1.137304687500000000e+01 7.541844414253683127e+00
1.137656250000000036e+01 7.536846207691983324e+00
1.138007812500000071e+01 7.531851261762190219e+00
1.138359375000000107e+01 7.526859698525035114e+00
1.138710937499999964e+01 7.521871641532785091e+00
1.139062500000000000e+01 7.516887215735948757e+00
1.139414062500000036e+01 7.511906547342833029e+00
1.139765625000000071e+01 7.506929763624980545e+00
1.140117187500000107e+01 7.501956992671335200e+00
1.140468749999999964e+01 7.496988363103243458e+00
1.140820312500000000e+01 7.492024003768797513e+00
1.141171875000000036e+01 7.487064043437078986e+00
1.141523437500000071e+01 7.482108610510206148e+00
1.141875000000000107e+01 7.477157832764383727e+00
1.142226562499999964e+01 7.472211837122344491e+00
1.142578125000000000e+01 7.467270749450719336e+00
1.142929687500000036e+01 7.462334694369382682e+00
1.143281250000000071e+01 7.457403795057121698e+00
1.143632812500000107e+01 7.452478173039569498e+00
1.143984374999999964e+01 7.447557947950727453e+00
1.144335937500000000e+01 7.442643237266826972e+00
1.144687500000000036e+01 7.437734156018880327e+00
1.145039062500000071e+01 7.432830816495792803e+00
1.145390625000000107e+01 7.427933327952221276e+00
1.145742187499999964e+01 7.423041796333777143e+00
1.146093750000000000e+01 7.418156324027338044e+00
1.146445312500000036e+01 7.413277009637688764e+00
1.146796875000000071e+01 7.408403947785050292e+00
1.147148437500000107e+01 7.403537228913365631e+00
1.147499999999999964e+01 7.398676939097427407e+00
1.147851562500000000e+01 7.393823159838674997e+00
1.148203125000000036e+01 7.388975967844033654e+00
1.148554687500000071e+01 7.384135434788350771e+00
1.148906250000000107e+01 7.379301627067184732e+00
1.149257812499999964e+01 7.374474605551244899e+00
1.149609375000000000e+01 7.369654425355757432e+00
1.149960937500000036e+01 7.364841135637004932e+00
1.150312500000000071e+01 7.360034779424581508e+00
1.150664062500000107e+01 7.355235393492742801e+00
1.151015624999999964e+01 7.350443008268682021e+00
1.151367187500000000e+01 7.345657647771001386e+00
1.151718750000000036e+01 7.340879329568926082e+00
1.152070312500000071e+01 7.336108064752263402e+00
1.152421875000000107e+01 7.331343857903521055e+00
1.152773437499999964e+01 7.326586707066450543e+00
1.153125000000000000e+01 7.321836603708522517e+00
1.153476562500000036e+01 7.317093532678059731e+00
1.153828125000000071e+01 7.312357472159000338e+00
1.154179687500000107e+01 7.307628393627657815e+00
1.154531249999999964e+01 7.302906261816310973e+00
1.154882812500000000e+01 7.298191034688242596e+00
1.155234375000000036e+01 7.293482663428407342e+00
1.155585937500000071e+01 7.288781092453342936e+00
1.155937500000000107e+01 7.284086259443336431e+00
1.156289062499999964e+01 7.279398095399175261e+00
1.156640625000000000e+01 7.274716524724778921e+00
1.156992187500000036e+01 7.270041465335582487e+00
1.157343750000000071e+01 7.265372828790662041e+00
1.157695312500000107e+01 7.260710520444551896e+00
1.158046874999999964e+01 7.256054439612896978e+00
1.158398437500000000e+01 7.251404479744973486e+00
1.158750000000000036e+01 7.246760528596228212e+00
1.159101562500000071e+01 7.242122468395403523e+00
1.159453125000000107e+01 7.237490176003522180e+00
1.159804687499999964e+01 7.232863523065389266e+00
1.160156250000000000e+01 7.228242376157652416e+00
1.160507812500000036e+01 7.223626596939925371e+00
1.160859375000000071e+01 7.219016042316237503e+00
1.161210937500000107e+01 7.214410564612856902e+00
1.161562499999999964e+01 7.209810011775331873e+00
1.161914062500000000e+01 7.205214227582991349e+00
1.162265625000000036e+01 7.200623051874333491e+00
1.162617187500000071e+01 7.196036320772658534e+00
1.162968750000000107e+01 7.191453866899237823e+00
1.163320312499999964e+01 7.186875519561845671e+00
1.163671875000000000e+01 7.182301104909655898e+00
1.164023437500000036e+01 7.177730446050845536e+00
1.164375000000000071e+01 7.173163363135434345e+00
1.164726562500000107e+01 7.168599673411648610e+00
1.165078124999999964e+01 7.164039191267872475e+00
1.165429687500000000e+01 7.159481728273086709e+00
1.165781250000000036e+01 7.154927093226318924e+00
1.166132812500000071e+01 7.150375092220331297e+00
1.166484375000000107e+01 7.145825528717926645e+00
1.166835937499999964e+01 7.141278203632381860e+00
1.167187500000000000e+01 7.136732915398400046e+00
1.167539062500000036e+01 7.132189460017934302e+00
1.167890625000000071e+01 7.127647631067054235e+00
1.168242187500000107e+01 7.123107219655281597e+00
1.168593749999999964e+01 7.118568014336574379e+00
1.168945312500000000e+01 7.114029800979493778e+00
1.169296875000000036e+01 7.109492362611097960e+00
1.169648437500000071e+01 7.104955479253050044e+00
1.170000000000000107e+01 7.100418927768274990e+00
1.170351562499999964e+01 7.095882481732190605e+00
1.170703125000000000e+01 7.091345911335106500e+00
1.171054687500000036e+01 7.086808983313553689e+00
1.171406250000000071e+01 7.082271460900311233e+00
1.171757812500000107e+01 7.077733103777664070e+00
