# Time Enstrophy
1.453007812500000107e+01 3.899145767965492837e+00
1.453183593750000036e+01 3.897116274239455613e+00
1.453359374999999964e+01 3.895088159204532108e+00
1.453535156250000071e+01 3.893061428495489196e+00
1.453710937500000000e+01 3.891036087760356033e+00
1.453886718750000107e+01 3.889012142660638993e+00
1.454062500000000036e+01 3.886989598871521068e+00
1.454238281249999964e+01 3.884968462082061258e+00
1.454414062500000071e+01 3.882948737995381538e+00
1.454589843750000000e+01 3.880930432328840940e+00
1.454765625000000107e+01 3.878913550814212297e+00
1.454941406250000036e+01 3.876898099197837233e+00
1.455117187499999964e+01 3.874884083240782040e+00
1.455292968750000071e+01 3.872871508718977118e+00
1.455468750000000000e+01 3.870860381423351981e+00
1.455644531250000107e+01 3.868850707159959601e+00
1.455820312500000036e+01 3.866842491750087873e+00
1.455996093749999964e+01 3.864835741030366645e+00
1.456171875000000071e+01 3.862830460852859638e+00
1.456347656250000000e+01 3.860826657085148383e+00
1.456523437500000107e+01 3.858824335610409939e+00
1.456699218750000036e+01 3.856823502327475062e+00
1.456874999999999964e+01 3.854824163150885052e+00
1.457050781250000071e+01 3.852826324010934833e+00
1.457226562500000000e+01 3.850829990853699591e+00
1.457402343750000107e+01 3.848835169641062759e+00
1.457578125000000036e+01 3.846841866350719563e+00
1.457753906249999964e+01 3.844850086976180137e+00
1.457929687500000071e+01 3.842859837526756195e+00
1.458105468750000000e+01 3.840871124027533945e+00
1.458281250000000107e+01 3.838883952519346998e+00
1.458457031250000036e+01 3.836898329058721302e+00
1.458632812499999964e+01 3.834914259717820961e+00
1.458808593750000071e+01 3.832931750584380737e+00
1.458984375000000000e+01 3.830950807761618115e+00
1.459160156250000107e+01 3.828971437368147157e+00
1.459335937500000036e+01 3.826993645537866584e+00
1.459511718749999964e+01 3.825017438419846094e+00
1.459687500000000071e+01 3.823042822178196687e+00
1.459863281250000000e+01 3.821069802991926778e+00
1.460039062500000107e+01 3.819098387054788546e+00
1.460214843750000036e+01 3.817128580575114061e+00
1.460390624999999964e+01 3.815160389775630989e+00
1.460566406250000071e+01 3.813193820893277852e+00
1.460742187500000000e+01 3.811228880178995304e+00
1.460917968750000107e+01 3.809265573897511636e+00
1.461093750000000036e+01 3.807303908327110520e+00
1.461269531249999964e+01 3.805343889759396525e+00
1.461445312500000071e+01 3.803385524499031334e+00
1.461621093750000000e+01 3.801428818863472614e+00
1.461796875000000107e+01 3.799473779182690691e+00
1.461972656250000036e+01 3.797520411798879891e+00
1.462148437499999964e+01 3.795568723066145900e+00
1.462324218750000071e+01 3.793618719350191348e+00
1.462500000000000000e+01 3.791670407027985412e+00
1.462675781250000107e+01 3.789723792487414755e+00
1.462851562500000036e+01 3.787778882126929147e+00
1.463027343749999964e+01 3.785835682355170206e+00
1.463203125000000071e+01 3.783894199590587704e+00
1.463378906250000000e+01 3.781954440261040773e+00
1.463554687500000107e+01 3.780016410803393789e+00
1.463730468750000036e+01 3.778080117663089155e+00
1.463906249999999964e+01 3.776145567293714311e+00
1.464082031250000071e+01 3.774212766156551879e+00
1.464257812500000000e+01 3.772281720720120468e+00
1.464433593750000107e+01 3.770352437459699058e+00
1.464609375000000036e+01 3.768424922856841608e+00
1.464785156249999964e+01 3.766499183398875239e+00
1.464960937500000071e+01 3.764575225578389528e+00
1.465136718750000000e+01 3.762653055892710263e+00
1.465312500000000107e+01 3.760732680843364761e+00
1.465488281250000036e+01 3.758814106935524535e+00
1.465664062499999964e+01 3.756897340677449293e+00
1.465839843750000071e+01 3.754982388579907848e+00
1.466015625000000000e+01 3.753069257155591920e+00
