# Time Energy
1.476562500000000167e-01 1.249299274912600149e-01
1.494140625000000000e-01 1.249291020417546971e-01
1.511718750000000111e-01 1.249282765520081662e-01
1.529296874999999944e-01 1.249274510214867795e-01
1.546875000000000056e-01 1.249266254496569223e-01
1.564453125000000167e-01 1.249257998359847993e-01
1.582031250000000000e-01 1.249249741799365182e-01
1.599609375000000111e-01 1.249241484809781588e-01
1.617187499999999944e-01 1.249233227385756484e-01
1.634765625000000056e-01 1.249224969521946782e-01
1.652343750000000167e-01 1.249216711213010644e-01
1.669921875000000000e-01 1.249208452453604012e-01
1.687500000000000111e-01 1.249200193238380885e-01
1.705078124999999944e-01 1.249191933561995815e-01
1.722656250000000056e-01 1.249183673419100860e-01
1.740234375000000167e-01 1.249175412804347240e-01
1.757812500000000000e-01 1.249167151712385210e-01
1.775390625000000111e-01 1.249158890137863909e-01
1.792968749999999944e-01 1.249150628075431091e-01
1.810546875000000056e-01 1.249142365519733539e-01
1.828125000000000167e-01 1.249134102465416507e-01
1.845703125000000000e-01 1.249125838907123864e-01
1.863281250000000111e-01 1.249117574839498368e-01
1.880859374999999944e-01 1.249109310257182637e-01
1.898437500000000056e-01 1.249101045154815542e-01
1.916015625000000167e-01 1.249092779527037067e-01
1.933593750000000000e-01 1.249084513368484417e-01
1.951171875000000111e-01 1.249076246673794938e-01
1.968749999999999944e-01 1.249067979437602366e-01
1.986328125000000056e-01 1.249059711654541133e-01
2.003906250000000167e-01 1.249051443319242616e-01
2.021484375000000000e-01 1.249043174426338887e-01
2.039062500000000111e-01 1.249034904970458548e-01
2.056640624999999944e-01 1.249026634946229924e-01
2.074218750000000056e-01 1.249018364348279675e-01
2.091796875000000167e-01 1.249010093171233210e-01
2.109375000000000000e-01 1.249001821409714552e-01
2.126953125000000111e-01 1.248993549058344255e-01
2.144531249999999944e-01 1.248985276111744813e-01
2.162109375000000056e-01 1.248977002564534977e-01
2.179687500000000167e-01 1.248968728411332663e-01
2.197265625000000000e-01 1.248960453646753982e-01
2.214843750000000111e-01 1.248952178265413798e-01
2.232421874999999944e-01 1.248943902261925309e-01
2.250000000000000056e-01 1.248935625630899215e-01
2.267578125000000167e-01 1.248927348366946632e-01
2.285156250000000000e-01 1.248919070464675068e-01
2.302734375000000111e-01 1.248910791918692725e-01
2.320312499999999944e-01 1.248902512723603087e-01
2.337890625000000056e-01 1.248894232874010191e-01
2.355468750000000167e-01 1.248885952364516411e-01
2.373046875000000000e-01 1.248877671189720928e-01
2.390625000000000111e-01 1.248869389344223063e-01
2.408203124999999944e-01 1.248861106822619360e-01
2.425781250000000056e-01 1.248852823619505253e-01
2.443359375000000167e-01 1.248844539729473541e-01
2.460937500000000000e-01 1.248836255147115770e-01
2.478515625000000111e-01 1.248827969867022381e-01
2.496093749999999944e-01 1.248819683883781034e-01
2.513671875000000333e-01 1.248811397191978562e-01
2.531249999999999889e-01 1.248803109786199156e-01
2.548828125000000000e-01 1.248794821661025622e-01
2.566406250000000111e-01 1.248786532811038685e-01
2.583984375000000222e-01 1.248778243230817403e-01
2.601562500000000333e-01 1.248769952914939169e-01
2.619140624999999889e-01 1.248761661857979155e-01
2.636718750000000000e-01 1.248753370054511425e-01
2.654296875000000111e-01 1.248745077499107126e-01
2.671875000000000222e-01 1.248736784186335047e-01
2.689453125000000333e-01 1.248728490110764672e-01
2.707031249999999889e-01 1.248720195266960487e-01
2.724609375000000000e-01 1.248711899649487256e-01
2.742187500000000111e-01 1.248703603252905858e-01
2.759765625000000222e-01 1.248695306071777311e-01
2.777343750000000333e-01 1.248687008100658330e-01
2.794921874999999889e-01 1.248678709334106324e-01
2.812500000000000000e-01 1.248670409766674261e-01
2.830078125000000111e-01 1.248662109392913999e-01
2.847656250000000222e-01 1.248653808207376148e-01
2.865234375000000333e-01 1.248645506204607986e-01
2.882812499999999889e-01 1.248637203379155264e-01
2.900390625000000000e-01 1.248628899725562069e-01
2.917968750000000111e-01 1.248620595238369158e-01
2.935546875000000222e-01 1.248612289912116730e-01
2.953125000000000333e-01 1.248603983741341794e-01
2.970703124999999889e-01 1.248595676720579417e-01
2.988281250000000000e-01 1.248587368844362444e-01
3.005859375000000111e-01 1.248579060107222194e-01
3.023437500000000222e-01 1.248570750503687210e-01
3.041015625000000333e-01 1.248562440028284093e-01
3.058593749999999889e-01 1.248554128675536667e-01
3.076171875000000000e-01 1.248545816439967232e-01
3.093750000000000111e-01 1.248537503316095587e-01
3.111328125000000222e-01 1.248529189298439313e-01
3.128906250000000333e-01 1.248520874381513768e-01
3.146484374999999889e-01 1.248512558559832369e-01
3.164062500000000000e-01 1.248504241827905065e-01
3.181640625000000111e-01 1.248495924180240968e-01
3.199218750000000222e-01 1.248487605611346141e-01
3.216796875000000333e-01 1.248479286115723730e-01
3.234374999999999889e-01 1.248470965687876744e-01
3.251953125000000000e-01 1.248462644322302778e-01
3.269531250000000111e-01 1.248454322013499151e-01
3.287109375000000222e-01 1.248445998755960129e-01
3.304687500000000333e-01 1.248437674544177756e-01
3.322265624999999889e-01 1.248429349372641439e-01
3.339843750000000000e-01 1.248421023235838229e-01
3.357421875000000111e-01 1.248412696128253785e-01
3.375000000000000222e-01 1.248404368044369050e-01
3.392578125000000333e-01 1.248396038978664135e-01
3.410156249999999889e-01 1.248387708925617068e-01
3.427734375000000000e-01 1.248379377879701713e-01
3.445312500000000111e-01 1.248371045835391518e-01
3.462890625000000222e-01 1.248362712787154938e-01
3.480468750000000333e-01 1.248354378729460978e-01
3.498046874999999889e-01 1.248346043656772819e-01
3.515625000000000000e-01 1.248337707563553362e-01
3.533203125000000111e-01 1.248329370444262176e-01
3.550781250000000222e-01 1.248321032293356059e-01
3.568359375000000333e-01 1.248312693105289306e-01
3.585937499999999889e-01 1.248304352874514689e-01
3.603515625000000000e-01 1.248296011595480259e-01
3.621093750000000111e-01 1.248287669262633515e-01
3.638671875000000222e-01 1.248279325870417789e-01
3.656250000000000333e-01 1.248270981413274056e-01
3.673828124999999889e-01 1.248262635885641625e-01
3.691406250000000000e-01 1.248254289281956336e-01
3.708984375000000111e-01 1.248245941596650699e-01
3.726562500000000222e-01 1.248237592824156111e-01
3.744140625000000333e-01 1.248229242958899532e-01
3.761718749999999889e-01 1.248220891995306669e-01
3.779296875000000000e-01 1.248212539927799625e-01
3.796875000000000111e-01 1.248204186750798000e-01
3.814453125000000222e-01 1.248195832458718346e-01
3.832031250000000333e-01 1.248187477045974436e-01
3.849609374999999889e-01 1.248179120506977546e-01
3.867187500000000000e-01 1.248170762836136038e-01
3.884765625000000111e-01 1.248162404027855082e-01
3.902343750000000222e-01 1.248154044076538183e-01
3.919921875000000333e-01 1.248145682976584125e-01
3.937499999999999889e-01 1.248137320722390864e-01
3.955078125000000000e-01 1.248128957308351217e-01
3.972656250000000111e-01 1.248120592728857586e-01
3.990234375000000222e-01 1.248112226978296962e-01
4.007812500000000333e-01 1.248103860051055503e-01
4.025390624999999889e-01 1.248095491941515478e-01
4.042968750000000000e-01 1.248087122644056246e-01
4.060546875000000111e-01 1.248078752153054666e-01
4.078125000000000222e-01 1.248070380462883711e-01
4.095703125000000333e-01 1.248062007567913995e-01
4.113281249999999889e-01 1.248053633462512801e-01
4.130859375000000000e-01 1.248045258141045055e-01
4.148437500000000111e-01 1.248036881597872211e-01
4.166015625000000222e-01 1.248028503827352809e-01
4.183593750000000333e-01 1.248020124823841781e-01
4.201171874999999889e-01 1.248011744581691423e-01
4.218750000000000000e-01 1.248003363095251811e-01
4.236328125000000111e-01 1.247994980358868577e-01
4.253906250000000222e-01 1.247986596366884304e-01
4.271484375000000333e-01 1.247978211113640323e-01
4.289062499999999889e-01 1.247969824593472415e-01
4.306640625000000000e-01 1.247961436800714141e-01
4.324218750000000111e-01 1.247953047729696840e-01
4.341796875000000222e-01 1.247944657374747413e-01
4.359375000000000333e-01 1.247936265730190397e-01
4.376953124999999889e-01 1.247927872790346171e-01
4.394531250000000000e-01 1.247919478549533584e-01
4.412109375000000111e-01 1.247911083002066907e-01
4.429687500000000222e-01 1.247902686142256801e-01
4.447265625000000333e-01 1.247894287964412263e-01
4.464843749999999889e-01 1.247885888462837295e-01
4.482421875000000000e-01 1.247877487631834370e-01
4.500000000000000111e-01 1.247869085465701799e-01
4.517578125000000222e-01 1.247860681958734286e-01
4.535156250000000333e-01 1.247852277105223479e-01
4.552734374999999889e-01 1.247843870899458668e-01
4.570312500000000000e-01 1.247835463335724288e-01
4.587890625000000111e-01 1.247827054408302133e-01
4.605468750000000222e-01 1.247818644111470532e-01
4.623046875000000333e-01 1.247810232439505729e-01
4.640624999999999889e-01 1.247801819386677447e-01
4.658203125000000000e-01 1.247793404947255547e-01
4.675781250000000111e-01 1.247784989115504617e-01
4.693359375000000222e-01 1.247776571885685915e-01
4.710937500000000333e-01 1.247768153252057644e-01
4.728515624999999889e-01 1.247759733208874539e-01
4.746093750000000000e-01 1.247751311750387587e-01
4.763671875000000111e-01 1.247742888870845002e-01
4.781250000000000222e-01 1.247734464564490553e-01
4.798828125000000333e-01 1.247726038825564959e-01
4.816406249999999889e-01 1.247717611648306024e-01
4.833984375000000000e-01 1.247709183026946972e-01
4.851562500000000111e-01 1.247700752955717973e-01
4.869140625000000222e-01 1.247692321428846007e-01
4.886718750000000333e-01 1.247683888440553612e-01
4.904296874999999889e-01 1.247675453985061661e-01
4.921875000000000000e-01 1.247667018056585614e-01
4.939453125000000111e-01 1.247658580649337878e-01
4.957031250000000222e-01 1.247650141757527253e-01
4.974609375000000333e-01 1.247641701375358514e-01
4.992187499999999889e-01 1.247633259497034075e-01
5.009765625000000000e-01 1.247624816116751634e-01
5.027343750000000666e-01 1.247616371228704585e-01
5.044921875000000222e-01 1.247607924827085352e-01
5.062499999999999778e-01 1.247599476906079974e-01
5.080078125000000444e-01 1.247591027459871993e-01
5.097656250000000000e-01 1.247582576482640926e-01
5.115234375000000666e-01 1.247574123968562404e-01
5.132812500000000222e-01 1.247565669911809005e-01
5.150390624999999778e-01 1.247557214306549422e-01
5.167968750000000444e-01 1.247548757146948184e-01
5.185546875000000000e-01 1.247540298427166350e-01
5.203125000000000666e-01 1.247531838141360816e-01
5.220703125000000222e-01 1.247523376283685148e-01
5.238281249999999778e-01 1.247514912848289304e-01
5.255859375000000444e-01 1.247506447829319354e-01
5.273437500000000000e-01 1.247497981220916929e-01
5.291015625000000666e-01 1.247489513017220469e-01
5.308593750000000222e-01 1.247481043212363833e-01
5.326171874999999778e-01 1.247472571800478658e-01
5.343750000000000444e-01 1.247464098775690339e-01
5.361328125000000000e-01 1.247455624132122742e-01
5.378906250000000666e-01 1.247447147863894323e-01
5.396484375000000222e-01 1.247438669965120206e-01
5.414062499999999778e-01 1.247430190429911212e-01
5.431640625000000444e-01 1.247421709252374972e-01
5.449218750000000000e-01 1.247413226426614674e-01
5.466796875000000666e-01 1.247404741946729900e-01
5.484375000000000222e-01 1.247396255806815235e-01
5.501953124999999778e-01 1.247387768000962766e-01
5.519531250000000444e-01 1.247379278523259583e-01
5.537109375000000000e-01 1.247370787367789446e-01
5.554687500000000666e-01 1.247362294528631538e-01
5.572265625000000222e-01 1.247353799999861845e-01
5.589843749999999778e-01 1.247345303775551223e-01
5.607421875000000444e-01 1.247336805849767194e-01
5.625000000000000000e-01 1.247328306216572980e-01
5.642578125000000666e-01 1.247319804870028331e-01
5.660156250000000222e-01 1.247311301804187866e-01
5.677734374999999778e-01 1.247302797013102871e-01
5.695312500000000444e-01 1.247294290490820468e-01
5.712890625000000000e-01 1.247285782231383200e-01
5.730468750000000666e-01 1.247277272228830558e-01
5.748046875000000222e-01 1.247268760477196481e-01
5.765624999999999778e-01 1.247260246970512410e-01
5.783203125000000444e-01 1.247251731702803679e-01
5.800781250000000000e-01 1.247243214668093403e-01
5.818359375000000666e-01 1.247234695860399145e-01
5.835937500000000222e-01 1.247226175273734861e-01
5.853515624999999778e-01 1.247217652902110618e-01
5.871093750000000444e-01 1.247209128739530937e-01
5.888671875000000000e-01 1.247200602779997558e-01
5.906250000000000666e-01 1.247192075017507784e-01
5.923828125000000222e-01 1.247183545446054059e-01
5.941406249999999778e-01 1.247175014059624942e-01
5.958984375000000444e-01 1.247166480852204273e-01
5.976562500000000000e-01 1.247157945817772978e-01
5.994140625000000666e-01 1.247149408950305738e-01
6.011718750000000222e-01 1.247140870243774319e-01
6.029296874999999778e-01 1.247132329692145769e-01
6.046875000000000444e-01 1.247123787289382835e-01
6.064453125000000000e-01 1.247115243029443959e-01
6.082031250000000666e-01 1.247106696906283563e-01
6.099609375000000222e-01 1.247098148913850096e-01
6.117187499999999778e-01 1.247089599046090347e-01
6.134765625000000444e-01 1.247081047296944162e-01
6.152343750000000000e-01 1.247072493660348474e-01
6.169921875000000666e-01 1.247063938130235916e-01
6.187500000000000222e-01 1.247055380700534122e-01
6.205078124999999778e-01 1.247046821365166008e-01
6.222656250000000444e-01 1.247038260118050329e-01
6.240234375000000000e-01 1.247029696953101952e-01
6.257812500000000666e-01 1.247021131864230886e-01
6.275390625000000222e-01 1.247012564845342286e-01
6.292968749999999778e-01 1.247003995890337558e-01
6.310546875000000444e-01 1.246995424993112972e-01
6.328125000000000000e-01 1.246986852147560498e-01
6.345703125000000666e-01 1.246978277347568081e-01
6.363281250000000222e-01 1.246969700587018670e-01
6.380859374999999778e-01 1.246961121859790633e-01
6.398437500000000444e-01 1.246952541159757483e-01
6.416015625000000000e-01 1.246943958480788983e-01
6.433593750000000666e-01 1.246935373816750042e-01
6.451171875000000222e-01 1.246926787161500572e-01
6.468749999999999778e-01 1.246918198508896458e-01
6.486328125000000444e-01 1.246909607852788732e-01
6.503906250000000000e-01 1.246901015187023565e-01
6.521484375000000666e-01 1.246892420505442967e-01
6.539062500000000222e-01 1.246883823801884505e-01
6.556640624999999778e-01 1.246875225070179782e-01
6.574218750000000444e-01 1.246866624304157345e-01
6.591796875000000000e-01 1.246858021497639635e-01
6.609375000000000666e-01 1.246849416644446040e-01
6.626953125000000222e-01 1.246840809738389705e-01
6.644531249999999778e-01 1.246832200773280441e-01
6.662109375000000444e-01 1.246823589742921956e-01
6.679687500000000000e-01 1.246814976641114764e-01
6.697265625000000666e-01 1.246806361461653273e-01
6.714843750000000222e-01 1.246797744198327729e-01
6.732421874999999778e-01 1.246789124844923380e-01
6.750000000000000444e-01 1.246780503395221174e-01
6.767578125000000000e-01 1.246771879842996922e-01
6.785156250000000666e-01 1.246763254182021718e-01
6.802734375000000222e-01 1.246754626406062355e-01
6.820312499999999778e-01 1.246745996508880072e-01
6.837890625000000444e-01 1.246737364484231947e-01
6.855468750000000000e-01 1.246728730325869089e-01
6.873046875000000666e-01 1.246720094027539139e-01
6.890625000000000222e-01 1.246711455582984046e-01
6.908203124999999778e-01 1.246702814985940766e-01
6.925781250000000444e-01 1.246694172230143061e-01
6.943359375000000000e-01 1.246685527309316643e-01
6.960937500000000666e-01 1.246676880217185562e-01
6.978515625000000222e-01 1.246668230947467204e-01
6.996093749999999778e-01 1.246659579493874653e-01
7.013671875000000444e-01 1.246650925850115305e-01
7.031250000000000000e-01 1.246642270009893083e-01
7.048828125000000666e-01 1.246633611966904975e-01
7.066406250000000222e-01 1.246624951714844359e-01
7.083984374999999778e-01 1.246616289247399617e-01
7.101562500000000444e-01 1.246607624558253580e-01
7.119140625000000000e-01 1.246598957641084776e-01
7.136718750000000666e-01 1.246590288489566323e-01
7.154296875000000222e-01 1.246581617097366201e-01
7.171874999999999778e-01 1.246572943458148230e-01
7.189453125000000444e-01 1.246564267565569706e-01
7.207031250000000000e-01 1.246555589413284038e-01
7.224609375000000666e-01 1.246546908994938668e-01
7.242187500000000222e-01 1.246538226304177155e-01
7.259765624999999778e-01 1.246529541334637503e-01
7.277343750000000444e-01 1.246520854079951335e-01
7.294921875000000000e-01 1.246512164533747774e-01
7.312500000000000666e-01 1.246503472689648451e-01
7.330078125000000222e-01 1.246494778541271248e-01
7.347656249999999778e-01 1.246486082082228219e-01
7.365234375000000444e-01 1.246477383306127118e-01
7.382812500000000000e-01 1.246468682206569589e-01
7.400390625000000666e-01 1.246459978777152700e-01
7.417968750000000222e-01 1.246451273011467964e-01
7.435546874999999778e-01 1.246442564903102179e-01
7.453125000000000444e-01 1.246433854445636591e-01
7.470703125000000000e-01 1.246425141632647449e-01
7.488281250000000666e-01 1.246416426457705451e-01
7.505859375000000222e-01 1.246407708914376578e-01
7.523437499999999778e-01 1.246398988996221674e-01
7.541015625000000444e-01 1.246390266696795202e-01
7.558593750000000000e-01 1.246381542009648291e-01
7.576171875000000666e-01 1.246372814928324579e-01
7.593750000000000222e-01 1.246364085446364234e-01
7.611328124999999778e-01 1.246355353557300760e-01
7.628906250000000444e-01 1.246346619254664334e-01
7.646484375000000000e-01 1.246337882531977359e-01
7.664062500000000666e-01 1.246329143382759047e-01
7.681640625000000222e-01 1.246320401800521949e-01
7.699218749999999778e-01 1.246311657778774035e-01
7.716796875000000444e-01 1.246302911311016892e-01
7.734375000000000000e-01 1.246294162390747806e-01
7.751953125000000666e-01 1.246285411011458788e-01
7.769531250000000222e-01 1.246276657166635188e-01
7.787109374999999778e-01 1.246267900849759164e-01
7.804687500000000444e-01 1.246259142054305519e-01
7.822265625000000000e-01 1.246250380773743782e-01
7.839843750000000666e-01 1.246241617001539459e-01
7.857421875000000222e-01 1.246232850731151254e-01
7.874999999999999778e-01 1.246224081956032598e-01
7.892578125000000444e-01 1.246215310669632759e-01
7.910156250000000000e-01 1.246206536865394066e-01
7.927734375000000666e-01 1.246197760536754268e-01
7.945312500000000222e-01 1.246188981677144869e-01
7.962890624999999778e-01 1.246180200279992240e-01
7.980468750000000444e-01 1.246171416338717752e-01
7.998046875000000000e-01 1.246162629846736813e-01
8.015625000000000666e-01 1.246153840797459417e-01
8.033203125000000222e-01 1.246145049184289588e-01
8.050781249999999778e-01 1.246136255000626636e-01
8.068359375000000444e-01 1.246127458239863761e-01
8.085937500000000000e-01 1.246118658895388753e-01
8.103515625000000666e-01 1.246109856960584128e-01
8.121093750000000222e-01 1.246101052428825878e-01
8.138671874999999778e-01 1.246092245293485556e-01
8.156250000000000444e-01 1.246083435547928053e-01
8.173828125000000000e-01 1.246074623185513958e-01
8.191406250000000666e-01 1.246065808199598030e-01
8.208984375000000222e-01 1.246056990583527813e-01
8.226562499999999778e-01 1.246048170330646132e-01
8.244140625000000444e-01 1.246039347434291372e-01
8.261718750000000000e-01 1.246030521887794562e-01
8.279296875000000666e-01 1.246021693684482012e-01
8.296875000000000222e-01 1.246012862817673927e-01
8.314453124999999778e-01 1.246004029280684960e-01
8.332031250000000444e-01 1.245995193066824214e-01
8.349609375000000000e-01 1.245986354169394683e-01
8.367187500000000666e-01 1.245977512581694507e-01
8.384765625000000222e-01 1.245968668297015303e-01
8.402343749999999778e-01 1.245959821308642856e-01
8.419921875000000444e-01 1.245950971609857960e-01
8.437500000000000000e-01 1.245942119193934883e-01
8.455078125000000666e-01 1.245933264054143036e-01
8.472656250000000222e-01 1.245924406183745031e-01
8.490234374999999778e-01 1.245915545575998484e-01
8.507812500000000444e-01 1.245906682224154349e-01
8.525390625000000000e-01 1.245897816121459001e-01
8.542968750000000666e-01 1.245888947261152013e-01
8.560546875000000222e-01 1.245880075636467132e-01
8.578124999999999778e-01 1.245871201240633247e-01
8.595703125000000444e-01 1.245862324066872862e-01
8.613281250000000000e-01 1.245853444108401820e-01
8.630859375000000666e-01 1.245844561358430969e-01
8.648437500000000222e-01 1.245835675810165466e-01
8.666015624999999778e-01 1.245826787456804086e-01
8.683593750000000444e-01 1.245817896291540050e-01
8.701171875000000000e-01 1.245809002307560476e-01
8.718750000000000666e-01 1.245800105498046650e-01
8.736328125000000222e-01 1.245791205856173478e-01
8.753906249999999778e-01 1.245782303375111560e-01
8.771484375000000444e-01 1.245773398048022756e-01
8.789062500000000000e-01 1.245764489868065594e-01
8.806640625000000666e-01 1.245755578828391247e-01
8.824218750000000222e-01 1.245746664922145475e-01
8.841796874999999778e-01 1.245737748142468349e-01
8.859375000000000444e-01 1.245728828482493000e-01
8.876953125000000000e-01 1.245719905935346872e-01
8.894531250000000666e-01 1.245710980494151715e-01
8.912109375000000222e-01 1.245702052152023870e-01
8.929687499999999778e-01 1.245693120902072043e-01
8.947265625000000444e-01 1.245684186737400223e-01
8.964843750000000000e-01 1.245675249651106153e-01
8.982421875000000666e-01 1.245666309636281055e-01
9.000000000000000222e-01 1.245657366686009904e-01
9.017578124999999778e-01 1.245648420793372679e-01
9.035156250000000444e-01 1.245639471951442562e-01
9.052734375000000000e-01 1.245630520153286624e-01
9.070312500000000666e-01 1.245621565391965835e-01
9.087890625000000222e-01 1.245612607660535193e-01
9.105468749999999778e-01 1.245603646952043453e-01
9.123046875000000444e-01 1.245594683259533542e-01
9.140625000000000000e-01 1.245585716576041724e-01
9.158203125000000666e-01 1.245576746894598574e-01
9.175781250000000222e-01 1.245567774208228146e-01
9.193359374999999778e-01 1.245558798509949494e-01
9.210937500000000444e-01 1.245549819792773627e-01
9.228515625000000000e-01 1.245540838049706139e-01
9.246093750000000666e-01 1.245531853273746936e-01
9.263671875000000222e-01 1.245522865457889261e-01
9.281249999999999778e-01 1.245513874595120529e-01
9.298828125000000444e-01 1.245504880678421633e-01
9.316406250000000000e-01 1.245495883700766526e-01
9.333984375000000666e-01 1.245486883655124305e-01
9.351562500000000222e-01 1.245477880534456849e-01
9.369140624999999778e-01 1.245468874331719933e-01
9.386718750000000444e-01 1.245459865039863223e-01
9.404296875000000000e-01 1.245450852651830698e-01
9.421875000000000666e-01 1.245441837160558701e-01
9.439453125000000222e-01 1.245432818558978028e-01
9.457031249999999778e-01 1.245423796840013780e-01
9.474609375000000444e-01 1.245414771996583292e-01
9.492187500000000000e-01 1.245405744021599176e-01
9.509765625000000666e-01 1.245396712907966275e-01
9.527343750000000222e-01 1.245387678648584295e-01
9.544921874999999778e-01 1.245378641236345729e-01
9.562500000000000444e-01 1.245369600664136545e-01
9.580078125000000000e-01 1.245360556924837436e-01
9.597656250000000666e-01 1.245351510011321883e-01
9.615234375000000222e-01 1.245342459916456840e-01
9.632812499999999778e-01 1.245333406633102880e-01
9.650390625000000444e-01 1.245324350154115856e-01
9.667968750000000000e-01 1.245315290472342185e-01
9.685546875000000666e-01 1.245306227580624259e-01
9.703125000000000222e-01 1.245297161471797392e-01
9.720703124999999778e-01 1.245288092138689406e-01
9.738281250000000444e-01 1.245279019574123680e-01
9.755859375000000000e-01 1.245269943770915128e-01
9.773437500000000666e-01 1.245260864721873667e-01
9.791015625000000222e-01 1.245251782419801723e-01
9.808593749999999778e-01 1.245242696857495057e-01
9.826171875000000444e-01 1.245233608027745131e-01
9.843750000000000000e-01 1.245224515923334108e-01
9.861328125000000666e-01 1.245215420537038875e-01
9.878906250000000222e-01 1.245206321861629523e-01
9.896484374999999778e-01 1.245197219889870449e-01
9.914062500000000444e-01 1.245188114614517727e-01
9.931640625000000000e-01 1.245179006028322710e-01
9.949218750000000666e-01 1.245169894124029120e-01
9.966796875000000222e-01 1.245160778894374848e-01
9.984374999999999778e-01 1.245151660332090293e-01
1.000195312500000044e+00 1.245142538429900303e-01
1.001953125000000000e+00 1.245133413180521814e-01
1.003710937499999956e+00 1.245124284576666213e-01
1.005468750000000133e+00 1.245115152611038084e-01
1.007226562500000089e+00 1.245106017276334937e-01
1.008984375000000044e+00 1.245096878565248033e-01
1.010742187500000000e+00 1.245087736470462392e-01
1.012499999999999956e+00 1.245078590984654981e-01
1.014257812500000133e+00 1.245069442100497359e-01
1.016015625000000089e+00 1.245060289810653725e-01
1.017773437500000044e+00 1.245051134107782176e-01
1.019531250000000000e+00 1.245041974984534006e-01
1.021289062499999956e+00 1.245032812433553293e-01
