# Time Enstrophy
3.825000000000000178e+00 1.452041467149872922e+00
3.853124999999999911e+00 1.478999634381757300e+00
3.881250000000000089e+00 1.506785527133310820e+00
3.909375000000000266e+00 1.535429620760767833e+00
3.937500000000000000e+00 1.564962371712265821e+00
3.965625000000000178e+00 1.595413798072919498e+00
3.993749999999999911e+00 1.626812922807997941e+00
4.021875000000000533e+00 1.659187076830890284e+00
4.049999999999999822e+00 1.692561074613887495e+00
4.078125000000000000e+00 1.726956293379315444e+00
4.106250000000000178e+00 1.762389705645332594e+00
4.134375000000000355e+00 1.798872931051816781e+00
4.162500000000000533e+00 1.836411383582048362e+00
4.190624999999999822e+00 1.875003591172982986e+00
4.218750000000000000e+00 1.914640753404588391e+00
4.246875000000000178e+00 1.955306577664067014e+00
4.275000000000000355e+00 1.996977394865915301e+00
4.303125000000000533e+00 2.039622505128243279e+00
4.331249999999999822e+00 2.083204648009783000e+00
4.359375000000000000e+00 2.127680441394902644e+00
4.387500000000000178e+00 2.173000602010999316e+00
4.415625000000000355e+00 2.219109764740617941e+00
4.443750000000000533e+00 2.265945770904832290e+00
4.471874999999999822e+00 2.313438402919708814e+00
4.500000000000000000e+00 2.361507694971535010e+00
4.528125000000000178e+00 2.410062118652525953e+00
4.556250000000000355e+00 2.458997083808187156e+00
4.584375000000000533e+00 2.508194256815190482e+00
4.612499999999999822e+00 2.557522142884490535e+00
4.640625000000000000e+00 2.606838201978990632e+00
4.668750000000000178e+00 2.655992510978792964e+00
4.696875000000000355e+00 2.704832722981771909e+00
4.725000000000000533e+00 2.753209883310005601e+00
4.753124999999999822e+00 2.800984578155821580e+00
4.781250000000000000e+00 2.848032899709646237e+00
4.809375000000000178e+00 2.894251762589989951e+00
4.837500000000000355e+00 2.939563161055779084e+00
4.865625000000000533e+00 2.983917010519716584e+00
4.893749999999999822e+00 3.027292291020712067e+00
4.921875000000000000e+00 3.069696323080396638e+00
4.950000000000000178e+00 3.111162167142861978e+00
4.978125000000000355e+00 3.151744364241891638e+00
5.006250000000000533e+00 3.191513548276404322e+00
5.034374999999999822e+00 3.230550816153084259e+00
5.062500000000000000e+00 3.268942959542886939e+00
5.090625000000000178e+00 3.306779469814586037e+00
5.118750000000000355e+00 3.344151492659185987e+00
5.146875000000000533e+00 3.381151883054979823e+00
5.174999999999999822e+00 3.417874810021399146e+00
5.203125000000000000e+00 3.454413562877373778e+00
5.231250000000000178e+00 3.490856357056770776e+00
5.259375000000000355e+00 3.527281394315664453e+00
5.287500000000000533e+00 3.563753308978963474e+00
5.315624999999999822e+00 3.600322920459834375e+00
5.343750000000000000e+00 3.637031093456642772e+00
5.371875000000000178e+00 3.673916100499165172e+00
5.400000000000000355e+00 3.711022744952975572e+00
5.428125000000000533e+00 3.748410862940785293e+00
5.456249999999999822e+00 3.786160685210146593e+00
5.484375000000000000e+00 3.824372913836965537e+00
5.512500000000000178e+00 3.863162303306255652e+00
5.540625000000000355e+00 3.902644970637739075e+00
5.568750000000000533e+00 3.942921323897101260e+00
5.596874999999999822e+00 3.984058000557110901e+00
5.625000000000000000e+00 4.026073199241186451e+00
5.653125000000000178e+00 4.068930015295508795e+00
5.681250000000000355e+00 4.112541604807624651e+00
5.709375000000000533e+00 4.156789940354538082e+00
5.737499999999999822e+00 4.201556523604948801e+00
5.765625000000000000e+00 4.246759206463229575e+00
5.793750000000000178e+00 4.292385567593223428e+00
5.821875000000000355e+00 4.338511938080356956e+00
5.850000000000000533e+00 4.385299682519949727e+00
5.878124999999999822e+00 4.432966846271181538e+00
5.906250000000000000e+00 4.481741904022669587e+00
5.934375000000000178e+00 4.531813641728962061e+00
5.962500000000000355e+00 4.583293664553375280e+00
5.990625000000000533e+00 4.636203992846342103e+00
6.018749999999999822e+00 4.690493061907141659e+00
6.046875000000000000e+00 4.746073156799721637e+00
6.075000000000000178e+00 4.802865495065271162e+00
6.103125000000000355e+00 4.860838576564489699e+00
6.131250000000000533e+00 4.920030461319844228e+00
6.159374999999999822e+00 4.980552852464882996e+00
6.187500000000000000e+00 5.042580212028573428e+00
6.215625000000000178e+00 5.106328644036228326e+00
6.243750000000000355e+00 5.172028083518506847e+00
6.271875000000000533e+00 5.239890278836866422e+00
6.299999999999999822e+00 5.310075974744904670e+00
6.328125000000000000e+00 5.382666788682941572e+00
6.356250000000000178e+00 5.457648073709608028e+00
6.384375000000000355e+00 5.534907064872792049e+00
6.412500000000000533e+00 5.614246786734859107e+00
6.440624999999999822e+00 5.695412953798880018e+00
6.468750000000000000e+00 5.778129653346914196e+00
6.496875000000000178e+00 5.862138673945265666e+00
6.525000000000000355e+00 5.947234666399367597e+00
6.553125000000000533e+00 6.033283894525979463e+00
6.581249999999999822e+00 6.120212162182921745e+00
6.609375000000000000e+00 6.207953439938858509e+00
6.637500000000000178e+00 6.296367093529925185e+00
6.665625000000000355e+00 6.385152745362669968e+00
6.693750000000000533e+00 6.473804898465536084e+00
6.721874999999999822e+00 6.561642279648997267e+00
6.750000000000000000e+00 6.647917671373596349e+00
6.778125000000000178e+00 6.731975872355814516e+00
6.806250000000000355e+00 6.813401620527582025e+00
6.834375000000000533e+00 6.892101013413736155e+00
6.862499999999999822e+00 6.968287442400467491e+00
6.890625000000000000e+00 7.042379845417770845e+00
6.918750000000000178e+00 7.114849159096824138e+00
6.946875000000000355e+00 7.186060381908312422e+00
6.975000000000000533e+00 7.256155197387628597e+00
7.003124999999999822e+00 7.325008378196494085e+00
7.031250000000000000e+00 7.392271855585622831e+00
7.059375000000000178e+00 7.457495005377421826e+00
7.087500000000000355e+00 7.520284950345349273e+00
7.115625000000000533e+00 7.580456782116716141e+00
7.143749999999999822e+00 7.638127451110776178e+00
7.171875000000000000e+00 7.693726925908915604e+00
7.200000000000000178e+00 7.747927231742282927e+00
7.228125000000000355e+00 7.801513985738558254e+00
7.256250000000000533e+00 7.855239362069433184e+00
7.284374999999999822e+00 7.909697855526947485e+00
7.312500000000000000e+00 7.965257403944169923e+00
7.340625000000000178e+00 8.022060242431690469e+00
7.368750000000000355e+00 8.080084053527068377e+00
7.396875000000000533e+00 8.139232134607901514e+00
7.424999999999999822e+00 8.199411873748907453e+00
7.453125000000000000e+00 8.260570830476254400e+00
7.481250000000000178e+00 8.322685455708537461e+00
7.509375000000000355e+00 8.385724208403697588e+00
7.537500000000000533e+00 8.449618056749738315e+00
7.565624999999999822e+00 8.514260909435474645e+00
7.593750000000000000e+00 8.579539020440090979e+00
7.621875000000000178e+00 8.645368449464507776e+00
7.650000000000000355e+00 8.711715610775033980e+00
7.678125000000000533e+00 8.778588098101838710e+00
7.706249999999999822e+00 8.846001389348657540e+00
7.734375000000000000e+00 8.913940173421529778e+00
7.762500000000000178e+00 8.982335333748569184e+00
7.790625000000000355e+00 9.051070441029292368e+00
7.818750000000000533e+00 9.120019211623338506e+00
7.846874999999999822e+00 9.189101688256737788e+00
7.875000000000000000e+00 9.258335864123754533e+00
7.903125000000000178e+00 9.327858175505486571e+00
7.931250000000000355e+00 9.397894755783427811e+00
7.959375000000000533e+00 9.468684271010950226e+00
7.987499999999999822e+00 9.540374424234856932e+00
8.015625000000000000e+00 9.612926822110001268e+00
8.043750000000001066e+00 9.686061709163141131e+00
8.071875000000000355e+00 9.759256479398619177e+00
8.099999999999999645e+00 9.831789341062030729e+00
8.128125000000000711e+00 9.902804328565714798e+00
8.156250000000000000e+00 9.971373887174696193e+00
8.184375000000001066e+00 1.003654891781814129e+01
8.212500000000000355e+00 1.009740321774879490e+01
8.240624999999999645e+00 1.015308752017909555e+01
8.268750000000000711e+00 1.020290212324380086e+01
8.296875000000000000e+00 1.024638110182396211e+01
8.325000000000001066e+00 1.028336673018414515e+01
8.353125000000000355e+00 1.031404963840382294e+01
8.381249999999999645e+00 1.033895962160763560e+01
8.409375000000000711e+00 1.035890711486960925e+01
8.437500000000000000e+00 1.037488759142206618e+01
8.465625000000001066e+00 1.038796659925938215e+01
8.493750000000000355e+00 1.039916367697684052e+01
8.521874999999999645e+00 1.040935266473274723e+01
8.550000000000000711e+00 1.041919489430269152e+01
8.578125000000000000e+00 1.042911786885217751e+01
8.606250000000001066e+00 1.043934274060554479e+01
8.634375000000000355e+00 1.044995048549374062e+01
8.662499999999999645e+00 1.046096483321384163e+01
8.690625000000000711e+00 1.047242596067066067e+01
8.718750000000000000e+00 1.048443472760737549e+01
8.746875000000001066e+00 1.049715925171983244e+01
8.775000000000000355e+00 1.051080772316680623e+01
8.803124999999999645e+00 1.052557921900558924e+01
8.831250000000000711e+00 1.054160726741194942e+01
8.859375000000000000e+00 1.055891040731789765e+01
8.887500000000001066e+00 1.057736080573744530e+01
8.915625000000000355e+00 1.059667605857777062e+01
8.943749999999999645e+00 1.061643163012662150e+01
8.971875000000000711e+00 1.063608538020763739e+01
9.000000000000000000e+00 1.065500518901749061e+01
9.028125000000001066e+00 1.067249645365479438e+01
9.056250000000000355e+00 1.068783390120852417e+01
9.084374999999999645e+00 1.070030534116587972e+01
9.112500000000000711e+00 1.070927036402128252e+01
9.140625000000000000e+00 1.071422725532375964e+01
9.168750000000001066e+00 1.071487312381202273e+01
9.196875000000000355e+00 1.071114089222308863e+01
9.224999999999999645e+00 1.070320298129371039e+01
9.253125000000000711e+00 1.069144130164845308e+01
9.281250000000000000e+00 1.067639144024699149e+01
9.309375000000001066e+00 1.065867274572260470e+01
9.337500000000000355e+00 1.063891565892722468e+01
9.365624999999999645e+00 1.061769528958555675e+01
9.393750000000000711e+00 1.059547793552265382e+01
9.421875000000000000e+00 1.057258565220842428e+01
9.450000000000001066e+00 1.054918261496253606e+01
9.478125000000000355e+00 1.052528513289891166e+01
9.506249999999999645e+00 1.050079447706246683e+01
9.534375000000000711e+00 1.047554841231902145e+01
9.562500000000000000e+00 1.044938404975250990e+01
9.590625000000001066e+00 1.042220220127792984e+01
9.618750000000000355e+00 1.039402282817292189e+01
9.646874999999999645e+00 1.036502310968899820e+01
9.675000000000000711e+00 1.033555370558656961e+01
9.703125000000000000e+00 1.030613324552623311e+01
9.731250000000001066e+00 1.027742391606476069e+01
9.759375000000000355e+00 1.025019141882147444e+01
9.787499999999999645e+00 1.022525167734436380e+01
9.815625000000000711e+00 1.020340663143798565e+01
9.843750000000000000e+00 1.018537355665477762e+01
9.871875000000001066e+00 1.017171578532551024e+01
9.900000000000000355e+00 1.016278515572075847e+01
9.928124999999999645e+00 1.015868591155525635e+01
9.956250000000000711e+00 1.015926582581711202e+01
9.984375000000000000e+00 1.016413462342107010e+01
1.001250000000000107e+01 1.017270461574868001e+01
1.004062500000000036e+01 1.018424539811251606e+01
1.006874999999999964e+01 1.019794368360211223e+01
1.009687500000000071e+01 1.021296006237181864e+01
1.012500000000000000e+01 1.022847585594556641e+01
1.015312500000000107e+01 1.024372508723085318e+01
1.018125000000000036e+01 1.025800925711457978e+01
1.020937499999999964e+01 1.027069630337424222e+01
1.023750000000000071e+01 1.028120920538243688e+01
1.026562500000000000e+01 1.028901275895096390e+01
1.029375000000000107e+01 1.029360755354574408e+01
1.032187500000000036e+01 1.029453748601411434e+01
1.034999999999999964e+01 1.029141199280845953e+01
1.037812500000000071e+01 1.028393844663011869e+01
1.040625000000000000e+01 1.027195592048295580e+01
1.043437500000000107e+01 1.025546012318882205e+01
1.046250000000000036e+01 1.023461096857697683e+01
1.049062499999999964e+01 1.020971823637460929e+01
1.051875000000000071e+01 1.018120594977830962e+01
1.054687500000000000e+01 1.014956118570531096e+01
1.057500000000000107e+01 1.011527685974794899e+01
1.060312500000000036e+01 1.007879956296039126e+01
1.063124999999999964e+01 1.004049218297431878e+01
1.065937500000000071e+01 1.000061703908877320e+01
1.068750000000000000e+01 9.959339785460059602e+00
1.071562500000000107e+01 9.916749205213029938e+00
1.074375000000000036e+01 9.872884930751638421e+00
1.077187499999999964e+01 9.827764904088255093e+00
1.080000000000000071e+01 9.781406659182708907e+00
1.082812500000000000e+01 9.733839979368511308e+00
1.085625000000000107e+01 9.685111653950798427e+00
1.088437500000000036e+01 9.635284897730731046e+00
1.091249999999999964e+01 9.584436283407148593e+00
1.094062500000000071e+01 9.532652244487316295e+00
1.096875000000000000e+01 9.480026095757885685e+00
1.099687500000000107e+01 9.426655693974055339e+00
1.102500000000000036e+01 9.372641532355117988e+00
1.105312499999999964e+01 9.318085083845481620e+00
1.108125000000000071e+01 9.263087311561221782e+00
1.110937500000000000e+01 9.207747292579366416e+00
1.113750000000000107e+01 9.152160889360322571e+00
1.116562500000000036e+01 9.096419487914825908e+00
1.119374999999999964e+01 9.040609071644164274e+00
1.122187500000000071e+01 8.984810215382143639e+00
1.125000000000000000e+01 8.929099742408903140e+00
1.127812500000000107e+01 8.873554588060514448e+00
1.130625000000000036e+01 8.818257820624694432e+00
1.133437499999999964e+01 8.763305951931190663e+00
1.136250000000000071e+01 8.708815924848014589e+00
1.139062500000000000e+01 8.654929784542545690e+00
1.141875000000000107e+01 8.601815188699923453e+00
1.144687500000000036e+01 8.549660572318362739e+00
1.147499999999999964e+01 8.498664784159917218e+00
1.150312500000000071e+01 8.449022105747516775e+00
1.153125000000000000e+01 8.400904507230073648e+00
1.155937500000000107e+01 8.354443605155715602e+00
1.158750000000000036e+01 8.309714959635760678e+00
1.161562499999999964e+01 8.266727049813114903e+00
1.164375000000000071e+01 8.225416537091149394e+00
1.167187500000000000e+01 8.185650388224713581e+00
1.170000000000000107e+01 8.147234291913054705e+00
1.172812500000000036e+01 8.109925819908195166e+00
1.175624999999999964e+01 8.073450191358428896e+00
1.178437500000000071e+01 8.037516425345454962e+00
1.181250000000000000e+01 8.001832081726398371e+00
1.184062500000000107e+01 7.966115517576926486e+00
1.186875000000000036e+01 7.930105370729943814e+00
1.189687499999999964e+01 7.893567584857454023e+00
1.192500000000000071e+01 7.856300570056229837e+00
1.195312500000000000e+01 7.818139037831015159e+00
1.198125000000000107e+01 7.778956763998678525e+00
1.200937500000000036e+01 7.738668184240740544e+00
1.203749999999999964e+01 7.697228478194837464e+00
1.206562500000000071e+01 7.654631753808728512e+00
1.209375000000000000e+01 7.610907122576975326e+00
1.212187500000000107e+01 7.566112795100064403e+00
1.215000000000000036e+01 7.520328710997988608e+00
1.217812499999999964e+01 7.473648524647654057e+00
1.220625000000000071e+01 7.426171905557137798e+00
1.223437500000000000e+01 7.377998040812451919e+00
1.226250000000000107e+01 7.329220968116697321e+00
1.229062500000000036e+01 7.279926990854091784e+00
1.231874999999999964e+01 7.230194025870273933e+00
1.234687500000000071e+01 7.180092403008442759e+00
1.237500000000000000e+01 7.129686440483054000e+00
1.240312500000000107e+01 7.079036090319920760e+00
1.243125000000000036e+01 7.028198070496060268e+00
1.245937499999999964e+01 6.977226129850128800e+00
1.248750000000000071e+01 6.926170366346512175e+00
1.251562500000000000e+01 6.875075776964004959e+00
1.254375000000000107e+01 6.823980409588676466e+00
1.257187500000000036e+01 6.772913585081623111e+00
1.259999999999999964e+01 6.721894653309474776e+00
1.262812500000000071e+01 6.670932650324341573e+00
1.265625000000000000e+01 6.620027058284367882e+00
1.268437500000000107e+01 6.569169667184253214e+00
1.271250000000000036e+01 6.518347334851386066e+00
1.274062499999999964e+01 6.467545276091119177e+00
1.276875000000000071e+01 6.416750415184694134e+00
1.279687500000000000e+01 6.365954328278348839e+00
1.282500000000000107e+01 6.315155386229658774e+00
1.285312500000000036e+01 6.264359866845125246e+00
1.288124999999999964e+01 6.213582003307480228e+00
1.290937500000000071e+01 6.162843128580732355e+00
1.293750000000000000e+01 6.112170221226620903e+00
1.296562500000000107e+01 6.061594227064461826e+00
1.299375000000000036e+01 6.011148514586121649e+00
1.302187499999999964e+01 5.960867732488257076e+00
1.305000000000000071e+01 5.910787203628117936e+00
1.307812500000000000e+01 5.860942846440702958e+00
1.310625000000000107e+01 5.811371494624297362e+00
1.313437500000000036e+01 5.762111410560013525e+00
1.316249999999999964e+01 5.713202765659430860e+00
1.319062500000000071e+01 5.664687886959542951e+00
1.321875000000000000e+01 5.616611130017103548e+00
1.324687500000000107e+01 5.569018315600250624e+00
1.327500000000000036e+01 5.521955744590897552e+00
1.330312499999999964e+01 5.475468868748599505e+00
1.333125000000000071e+01 5.429600737132927790e+00
1.335937500000000000e+01 5.384390357252975434e+00
1.338750000000000107e+01 5.339871108890656082e+00
1.341562500000000036e+01 5.296069331877712116e+00
1.344374999999999964e+01 5.253003182383762848e+00
1.347187500000000071e+01 5.210681820517669038e+00
1.350000000000000000e+01 5.169104959405363964e+00
1.352812500000000107e+01 5.128262775717552735e+00
1.355625000000000036e+01 5.088136156568300095e+00
1.358437499999999964e+01 5.048697239842858231e+00
1.361250000000000071e+01 5.009910195538834543e+00
1.364062500000000000e+01 4.971732194647419334e+00
1.366875000000000107e+01 4.934114518122114212e+00
1.369687500000000036e+01 4.897003768980093596e+00
1.372499999999999964e+01 4.860343162152188867e+00
1.375312500000000071e+01 4.824073875861575544e+00
1.378125000000000000e+01 4.788136452313328739e+00
1.380937500000000107e+01 4.752472232941757468e+00
1.383750000000000036e+01 4.717024804726358767e+00
1.386562499999999964e+01 4.681741421127455283e+00
1.389375000000000071e+01 4.646574347178152209e+00
1.392187500000000000e+01 4.611482066859386109e+00
1.395000000000000107e+01 4.576430285441245971e+00
1.397812500000000036e+01 4.541392662360441257e+00
1.400624999999999964e+01 4.506351222305175597e+00
1.403437500000000071e+01 4.471296412710592527e+00
1.406250000000000000e+01 4.436226802500352839e+00
1.409062500000000107e+01 4.401148446168456907e+00
1.411875000000000036e+01 4.366073965173386640e+00
1.414687499999999964e+01 4.331021421290516926e+00
1.417500000000000071e+01 4.296013071084555435e+00
1.420312500000000000e+01 4.261074095450649857e+00
1.423125000000000107e+01 4.226231393262477098e+00
1.425937500000000036e+01 4.191512515060595412e+00
1.428749999999999964e+01 4.156944793938389893e+00
1.431562500000000071e+01 4.122554709244327320e+00
1.434375000000000000e+01 4.088367497071522472e+00
1.437187500000000107e+01 4.054407001690700341e+00
1.440000000000000036e+01 4.020695745163720858e+00
1.442812499999999964e+01 3.987255178663544619e+00
1.445625000000000071e+01 3.954106068399780405e+00
1.448437500000000000e+01 3.921268961303661982e+00
1.451250000000000107e+01 3.888764670732085982e+00
1.454062500000000036e+01 3.856614720633313009e+00
1.456874999999999964e+01 3.824841688286098496e+00
1.459687500000000071e+01 3.793469391313792904e+00
1.462500000000000000e+01 3.762522874479015123e+00
1.465312500000000107e+01 3.732028165807598441e+00
1.468125000000000036e+01 3.702011789538519615e+00
1.470937499999999964e+01 3.672500044478400838e+00
1.473750000000000071e+01 3.643518079267228593e+00
1.476562500000000000e+01 3.615088818970194851e+00
1.479375000000000107e+01 3.587231817874395379e+00
1.482187500000000036e+01 3.559962128577534024e+00
1.484999999999999964e+01 3.533289284586099033e+00
1.487812500000000071e+01 3.507216490410818288e+00
1.490625000000000000e+01 3.481740098447482890e+00
1.493437500000000107e+01 3.456849426363091560e+00
1.496250000000000036e+01 3.432526934846720224e+00
1.499062499999999964e+01 3.408748747823229230e+00
1.501875000000000071e+01 3.385485461147149433e+00
1.504687500000000000e+01 3.362703157157614697e+00
1.507500000000000107e+01 3.340364526048324123e+00
1.510312500000000036e+01 3.318429993485871421e+00
1.513124999999999964e+01 3.296858767246451105e+00
1.515937500000000071e+01 3.275609740955809812e+00
1.518750000000000000e+01 3.254642225162123204e+00
1.521562500000000107e+01 3.233916508619556041e+00
1.524375000000000036e+01 3.213394279668937870e+00
1.527187499999999964e+01 3.193038954317366063e+00
1.530000000000000071e+01 3.172815961807411433e+00
1.532812500000000000e+01 3.152693030663660245e+00
1.535625000000000107e+01 3.132640501415044465e+00
1.538437500000000036e+01 3.112631671053693871e+00
1.541249999999999964e+01 3.092643153925153321e+00
1.544062500000000071e+01 3.072655228582936715e+00
1.546875000000000000e+01 3.052652133008712632e+00
1.549687500000000107e+01 3.032622272247347261e+00
1.552500000000000036e+01 3.012558311655795684e+00
1.555312499999999964e+01 2.992457142824372696e+00
1.558125000000000071e+01 2.972319724307526556e+00
1.560937500000000000e+01 2.952150812303852234e+00
1.563750000000000107e+01 2.931958605000211548e+00
1.566562500000000036e+01 2.911754327464513015e+00
1.569374999999999964e+01 2.891551782169165641e+00
1.572187500000000071e+01 2.871366884976301659e+00
1.575000000000000000e+01 2.851217199780528233e+00
1.577812500000000107e+01 2.831121478982234763e+00
1.580625000000000036e+01 2.811099212989689899e+00
1.583437499999999964e+01 2.791170190623232905e+00
1.586250000000000071e+01 2.771354073376538274e+00
1.589062500000000000e+01 2.751669989095177904e+00
1.591875000000000107e+01 2.732136153572796822e+00
1.594687500000000036e+01 2.712769530701562459e+00
1.597499999999999964e+01 2.693585542343231332e+00
1.600312500000000071e+01 2.674597837700892100e+00
1.603125000000000000e+01 2.655818128865377936e+00
1.605937499999999929e+01 2.637256094972216136e+00
1.608750000000000213e+01 2.618919352819885304e+00
1.611562500000000142e+01 2.600813487636165711e+00
1.614375000000000071e+01 2.582942134509900178e+00
1.617187500000000000e+01 2.565307099110587075e+00
1.619999999999999929e+01 2.547908505681373725e+00
1.622812500000000213e+01 2.530744960678931399e+00
1.625625000000000142e+01 2.513813721523868949e+00
1.628437500000000071e+01 2.497110861434167717e+00
1.631250000000000000e+01 2.480631423080086773e+00
1.634062499999999929e+01 2.464369555796707800e+00
